AuthorId,DisplayName,OpenAlexId
781,Laurel A. Brandsmeier,A5033825563
782,Alessandra Breschi,A5112405090
783,Emery H. Bresnick,A5109243218
784,Jason A. Brooks,A5049378127
785,Michael Buckley,A5089660173
786,Christopher B. Burge,A5048799588
787,Rachel Byron,A5110701556
788,Eileen Cahill,A5054340815
789,Lingling Cai,A5102651431
790,Lulu Cao,A5108150848
791,Mark Carty,A5066471235
792,Rosa G. Castanon,A5112552907
793,Andres Castillo,A5104683177
794,Hassan Chaı̈b,A5007397064
795,Esther T. Chan,A5067468389
796,Daniel R. Chee,A5107927609
797,Sora Chee,A5021311960
798,Hao Chen,A5100353599
799,Huaming Chen,A5086413705
800,Jiayu Chen,A5100380043
801,Songjie Chen,A5083476935
802,J. Michael Cherry,A5058567429
803,Surya B. Chhetri,A5112961399
804,Jyoti S. Choudhary,A5017408001
805,Jacqueline Chrast,A5103811726
806,Dongjun Chung,A5080810068
807,Declan Clarke,A5058665008
808,Neal Cody,A5111533844
809,Candice J. Coppola,A5003892167
810,Julie Coursen,A5008581061
811,Anthony D’Ippolito,A5055542392
812,Stephen Dalton,A5031249452
813,Cassidy Danyko,A5019248054
814,Claire Davidson,A5033490900
815,José Dávila-Velderrain,A5068597405
816,Carrie Davis,A5111593857
817,Job Dekker,A5108098102
818,Alden Deran,A5030582933
819,Gilberto DeSalvo,A5022875009
820,Gloria Despacio-Reyes,A5010672568
821,Colin N. Dewey,A5032698492
822,Diane E. Dickel,A5023809322
823,Morgan Diegel,A5029663004
824,Vishnu Dileep,A5062993477
825,Bo Ding,A5101888603
826,Sarah Djebali,A5072898835
827,Alexander Dobin,A5019977651
828,Daniel Domı́nguez,A5062839231
829,Sarah Donaldson,A5009332598
830,Jörg Drenkow,A5111957142
831,Timothy R. Dreszer,A5101980603
832,Yotam Drier,A5038161099
833,Michael O. Duff,A5109849116
834,Douglass Dunn,A5112552908
835,Catharine Eastman,A5033651392
836,Joseph R. Ecker,A5035293995
837,Matthew D. Edwards,A5073999524
838,Nicole El-Ali,A5086690668
839,Dan Turner,A5084520591
840,Amanda Ricciuto,A5008230538
841,Ayanna Lewis,A5039021488
842,Ferdinando D’Amico,A5034936704
843,Jasbir Dhaliwal,A5040706465
844,Anne M. Griffiths,A5067402350
845,Dominik Bettenworth,A5075650830
846,William J. Sandborn,A5032150391
847,Bruce E. Sands,A5017140014
848,Walter Reinisch,A5013058329
849,Jürgen Schölmerich,A5110836079
850,Willem A. Bemelman,A5056187637
851,Silvio Danese,A5047563454
852,Jean Yves Mary,A5111728321
853,David T. Rubin,A5049169459
854,Jean‐Frédéric Colombel,A5015470174
855,Laurent Peyrin‐Biroulet,A5042884495
856,Iris Dotan,A5029273084
857,María T. Abreu,A5012357829
858,Axel Dignaß,A5041223408
859,Abhijit Chowdhury,A5101460491
860,Florence Lacaille,A5072966366
861,Jing Yang,A5100449595
862,Parker B. Antin,A5078581787
863,Geert Berx,A5042838758
864,Cédric Blanpain,A5079923302
865,Thomas Brabletz,A5076332139
866,Marianne Bronner‐Fraser,A5019521298
867,Kyra Campbell,A5030889201
868,Amparo Cano,A5108089795
869,Jordi Casanova,A5072888728
870,Gerhard Christofori,A5072271891
871,Shoukat Dedhar,A5026004030
872,Rik Derynck,A5068725149
873,Heide L. Ford,A5023441926
874,Jonas Fuxe,A5078343672
875,Antonio García de Herreros,A5097855966
876,Gregory J. Goodall,A5063977754
877,Anna‐Katerina Hadjantonakis,A5014695527
878,Ruby Yun‐Ju Huang,A5014898667
879,Chaya Kalcheim,A5077146250
880,Raghu Kalluri,A5004654560
881,Yibin Kang,A5046534881
882,Yeesim Khew‐Goodall,A5018351867
883,Herbert Levine,A5036939761
884,Jinsong Liu,A5100611766
885,Gregory D. Longmore,A5088714641
886,Sendurai A. Mani,A5078596004
887,Joan Massagué,A5055628562
888,Roberto Mayor,A5046270274
889,David R. McClay,A5063102867
890,Keith E. Mostov,A5076973759
891,Donald F. Newgreen,A5091769537
892,M. Ángela Nieto,A5023445425
893,Alain Puisieux,A5035151954
894,Raymond B. Runyan,A5022394159
895,Pierre Savagner,A5002455905
896,Ben Z. Stanger,A5057187872
897,Marc P. Stemmler,A5032655156
898,Yoshiko Takahashi,A5003402825
899,Masatoshi Takeichi,A5035344252
900,Eric Théveneau,A5089504932
901,Jean Paul Thiery,A5039283945
902,Erik W. Thompson,A5029344208
903,Robert A. Weinberg,A5012557712
904,Elizabeth D. Williams,A5052143564
905,Jianhua Xing,A5022028189
906,Binhua P. Zhou,A5008517264
907,Guojun Sheng,A5029439512
908,Carole Escartin,A5004430637
909,Elena Galea,A5080135545
910,András Lakatos,A5020821513
911,James P. O’Callaghan,A5003877429
912,Gabor C. Petzold,A5020375796
913,Alberto Serrano‐Pozo,A5042247598
914,Christian Steinhäuser,A5044077667
915,Andrea Volterra,A5032512290
916,Giorgio Carmignoto,A5021330297
917,Amit Agarwal,A5057441516
918,Nicola J. Allen,A5036232769
919,Alfonso Araque,A5064949079
920,Luis Barbeito,A5025169434
921,Ari Barzilai,A5020543516
922,Dwight E. Bergles,A5045821378
923,Gilles Bonvento,A5013839554
924,Arthur M. Butt,A5107299731
925,Wei-Ting Chen,A5100714554
926,Martine Cohen‐Salmon,A5015682890
927,Colm Cunningham,A5024565293
928,Benjamin Deneen,A5060953418
929,Bart De Strooper,A5021772353
930,Blanca Díaz‐Castro,A5045781715
931,Cinthia Farina,A5085016094
932,Marc Freeman,A5058769593
933,Vittorio Gallo,A5086049459
934,J. E. Goldman,A5109113179
935,Steven A. Goldman,A5032584291
936,Magdalena Götz,A5085113673
937,Antonia Gutiérrez,A5084561391
938,Philip G. Haydon,A5070615173
939,Dieter Henrik Heiland,A5065000331
940,Elly M. Hol,A5013180706
941,Matthew G. Holt,A5011027700
942,Masamitsu Iino,A5009491639
943,Ksenia V. Kastanenka,A5060596750
944,Helmut Kettenmann,A5086549313
945,Baljit S. Khakh,A5022439012
946,Schuichi Koizumi,A5052217673
947,C. Justin Lee,A5047012149
948,Shane A. Liddelow,A5082808793
949,Brian A. MacVicar,A5030192413
950,Pierre J. Magistretti,A5037451153
951,Albee Messing,A5080356197
952,Anusha Mishra,A5031938939
953,Anna V. Molofsky,A5077155003
954,Keith K. Murai,A5000245231
955,Christopher M. Norris,A5003116077
956,Seiji Okada,A5058646134
957,Stéphane H. R. Oliet,A5075364131
958,João Filipe Oliveira,A5011573346
959,Aude Panatier,A5078877246
960,Vladimir Parpura,A5016152202
961,Marcela Pekna,A5073564543
962,Milos Pekny,A5078058223
963,Luc Pellerin,A5045897447
964,Gertrudis Perea,A5011011292
965,Beatriz Gomez Perez‐Nievas,A5032753911
966,Frank W. Pfrieger,A5052144876
967,Kira E. Poskanzer,A5068556181
968,Francisco J. Quintana,A5001353818
969,Richard M. Ransohoff,A5106628261
970,Miriam Riquelme‐Perez,A5102732861
971,Stefanie Robel,A5072268036
972,Christine R. Rose,A5004662891
973,Jeffrey D. Rothstein,A5045098375
974,Nathalie Rouach,A5033299269
975,David H. Rowitch,A5043980648
976,Alexey Semyanov,A5040470106
977,Swetlana Sirko,A5006581643
978,Harald Sontheimer,A5088300774
979,Raymond A. Swanson,A5022193976
980,Javier Vitórica,A5064941788
981,I. Wanner,A5110518561
982,Levi B. Wood,A5067247177
983,Jiaqian Wu,A5065732015
984,Binhai Zheng,A5033103962
985,Eduardo R. Zimmer,A5017574801
986,Robert Zorec,A5025932270
987,Michael V. Sofroniew,A5011858801
988,Alexei Verkhratsky,A5083227570
989,Matthew J. Maenner,A5103101273
990,Zachary Warren,A5050040186
991,Ashley Robinson Williams,A5083129062
992,Esther Amoakohene,A5064963340
993,Amanda V. Bakian,A5069915723
994,Deborah A. Bilder,A5012665822
995,Maureen S. Durkin,A5062285593
996,Robert T. Fitzgerald,A5007181204
997,Sarah M. Furnier,A5022066957
998,Michelle M. Hughes,A5035201195
999,Christine M. Ladd-Acosta,A5111150181
1000,Dedria McArthur,A5059331486
1001,Elise T. Pas,A5055483407
1002,Angelica Salinas,A5084412113
1003,Alison Vehorn,A5052773812
1004,Susan P. Williams,A5019286943
1005,Amy Esler,A5047538799
1006,Andrea Grzybowski,A5064579740
1007,Jennifer Hall‐Lande,A5005208133
1008,Ruby H.N. Nguyen,A5045240250
1009,Karen Pierce,A5020936739
1010,Walter Zahorodny,A5061199010
1011,Allison Hudson,A5074225359
1012,Libby Hallas,A5061889374
1013,Kristen Clancy Mancilla,A5004109621
1014,Mary Patrick,A5008319365
1015,Josephine Shenouda,A5008911674
1016,Kate Sidwell,A5082201223
1017,Monica DiRienzo,A5033190412
1018,Johanna Gutierrez,A5073028248
1019,Margaret H. Spivey,A5068622808
1020,Maya Lopez,A5004164214
1021,Sydney Pettygrove,A5075750924
1022,Yvette D. Schwenk,A5020084543
1023,Anita Washington,A5039939228
1024,Kelly Shaw,A5023195597
1025,Thomas Donoghue,A5034612103
1026,Matar Haller,A5028070101
1027,Erik Peterson,A5091723554
1028,Paroma Varma,A5020645010
1029,Priyadarshini Sebastian,A5086108206
1030,Richard Gao,A5026158316
1031,Torben Noto,A5075186206
1032,Antonio H. Lara,A5082003450
1033,Joni D. Wallis,A5054673367
1034,Robert T. Knight,A5039414463
1035,Avgusta Y. Shestyuk,A5086330020
1036,Bradley Voytek,A5027393992
1037,Birkir Reynisson,A5013480938
1038,Bruno Alvarez,A5057278730
1039,Sinu Paul,A5081774281
1040,Morten Nielsen,A5076702280
1041,Elizabeth Whittaker,A5013572130
1042,Alasdair Bamford,A5026415916
1043,Julia Kenny,A5032115494
1044,Myrsini Kaforou,A5027465727
1045,Christine E. Jones,A5066158785
1046,Priyen Shah,A5028621838
1047,Padmanabhan Ramnarayan,A5015882350
1048,Alain Fraisse,A5073314884
1049,Owen Miller,A5057446363
1050,Patrick Davies,A5003471302
1051,Filip Kučera,A5087555522
1052,Joe Brierley,A5031835507
1053,Marilyn McDougall,A5020371059
1054,Michael J. Carter,A5069467084
1055,Adriana Tremoulet,A5108244253
1056,Chisato Shimizu,A5088917579
1057,Jethro Herberg,A5073032257
1058,Jane C. Burns,A5065297743
1059,Hermione Lyall,A5057611366
1060,Michael Levin,A5100662025
1061,Simon Bélanger,A5054475023
1062,Robert Abbott,A5046324441
1063,Christina Kim,A5103184824
1064,Jinyong Choi,A5030876891
1065,Eleanor G. Crotty,A5063738113
1066,Cheryl Kim,A5000141309
1067,Longping V. Tse,A5012365482
1068,Ralph S. Baric,A5017501496
1069,John W. Ayers,A5057589919
1070,Adam Poliak,A5032380221
1071,Mark Dredze,A5024437840
1072,Eric C. Leas,A5020648200
1073,Zechariah Zhu,A5020902954
1074,Jessica B. Kelley,A5007202023
1075,Dennis J. Faix,A5014347604
1076,Aaron M. Goodman,A5103099711
1077,Chris Longhurst,A5052938070
1078,Michael Hogarth,A5074841861
1079,S. Navas,A5002370592
1080,C. Amsler,A5047052838
1081,Th. Gutsche,A5056252063
1082,C. Lourenço,A5035781582
1083,A. Masoni,A5047198133
1084,M. Mikhasenko,A5050538369
1085,R. E. Mitchell,A5058635492
1086,C. Patrignani,A5050180067
1087,C. Schwanda,A5008801421
1088,S. Spanier,A5072350306
1089,G. Venanzoni,A5011201509
1090,C. Z. Yuan,A5005449631
1091,Jaime Álvarez-Muñiz,A5044002047
1092,E. C. Aschenauer,A5013701003
1093,K. Assamagan,A5107925690
1094,R. M. Barnett,A5108121553
1095,A. Bettini,A5077260596
1096,K. Black,A5039140726
1097,E. Blucher,A5061106031
1098,R. A. Briere,A5071071264
1099,A. G. Buckley,A5101466578
1100,Z. Cao,A5040562596
1101,Marcela Carena,A5112028229
1102,G. Casarosa,A5106325260
1103,G. Cowan,A5025870188
1104,K. Cranmer,A5108167175
1105,V. Credé,A5049507025
1106,Z. Demiragli,A5063560944
1107,M. Doser,A5007004741
1108,P. Eerola,A5061410586
1109,S. Eidelman,A5113315812
1110,John Ellis,A5052011846
1111,Jens Erler,A5070861235
1112,A. Fava,A5087863217
1113,T. Gershon,A5025822028
1114,A. Gurtu,A5101874001
1115,Shigeru Hashimoto,A5015886026
1116,A. Höcker,A5106588133
1117,L. Hsu,A5109066911
1118,Scott Marek,A5044771207
1119,Brenden Tervo‐Clemmens,A5045493127
1120,Finnegan J. Calabro,A5051949605
1121,David F. Montez,A5029680007
1122,Benjamin P. Kay,A5012240294
1123,Alexander S. Hatoum,A5004574531
1124,Meghan Rose Donohue,A5055001814
1125,William Foran,A5064196638
1126,Ryland L. Miller,A5076845671
1127,Timothy Hendrickson,A5004316045
1128,Stephen M. Malone,A5039999379
1129,Sridhar Kandala,A5051232039
1130,Eric Feczko,A5025700415
1131,Óscar Miranda-Domínguez,A5060381015
1132,Alice M. Graham,A5102937449
1133,Eric Earl,A5063210720
1134,Anders Perrone,A5078514915
1135,Michaela Cordova,A5036622730
1136,Olivia Doyle,A5007795668
1137,Lucille A. Moore,A5027993159
1138,Greg Conan,A5058877442
1139,Johnny Uriarte,A5064956550
1140,Kathy Snider,A5071499717
1141,Benjamin J. Lynch,A5063170581
1142,James C. Wilgenbusch,A5006647644
1143,Thomas Pengo,A5082247691
1144,Angela Tam,A5069285700
1145,Jianzhong Chen,A5100709937
1146,Dillan J. Newbold,A5008924366
1147,Annie Zheng,A5007596839
1148,Nicole A. Seider,A5079133822
1149,Andrew N. Van,A5000038422
1150,Athanasia Metoki,A5082569958
1151,Roselyne J. Chauvin,A5038294541
1152,Timothy O. Laumann,A5077116460
1153,Deanna J. Greene,A5044665869
1154,Steven E. Petersen,A5035206215
1155,Hugh Garavan,A5001775538
1156,Wesley K. Thompson,A5018258467
1157,Thomas E. Nichols,A5056453682
1158,B.T. Thomas Yeo,A5016198416
1159,Deanna M. Barch,A5026517414
1160,Beatríz Luna,A5039502579
1161,Damien A. Fair,A5041631498
1162,Nico U.F. Dosenbach,A5024114285
1163,Nicole M. Kuderer,A5041299305
1164,Toni K. Choueiri,A5052504518
1165,Dimpy P. Shah,A5043557974
1166,Yu Shyr,A5062656698
1167,Samuel M. Rubinstein,A5079808194
1168,Donna R. Rivera,A5065027113
1169,Sanjay Shete,A5004491112
1170,Chih–Yuan Hsu,A5038421280
1171,Aakash Desai,A5078137308
1172,Gilberto Lopes,A5068401391
1173,Petros Grivas,A5026717218
1174,Corrie Painter,A5050531820
1175,Solange Peters,A5063300526
1176,Michael A. Thompson,A5035803024
1177,Ziad Bakouny,A5029480022
1178,Gerald Batist,A5029097581
1179,Tanios Bekaii‐Saab,A5074891676
1180,Mehmet Asım Bilen,A5049071296
1181,Nathaniel Bouganim,A5025595526
1182,Mateo Bover Larroya,A5005094137
1183,Daniel Castellano,A5024147987
1184,Salvatore A. Del Prete,A5006143492
1185,Deborah B. Doroshow,A5011207841
1186,Pamela Egan,A5090847050
1187,Arielle Elkrief,A5045766235
1188,Dimitrios Farmakiotis,A5014926722
1189,Daniel Flora,A5015686436
1190,Matthew D. Galsky,A5018275141
1191,Michael Glover,A5103166596
1192,Elizabeth A. Griffiths,A5060452476
1193,Anthony P. Gulati,A5046802227
1194,Shilpa Gupta,A5017229890
1195,Navid Hafez,A5005836117
1196,Þorvarður R. Hálfdánarson,A5090608376
1197,Jessica E. Hawley,A5011263550
1198,Emily Hsu,A5076855868
1199,Anup Kasi,A5006538210
1200,Ali Raza Khaki,A5011367118
1201,Christopher A. Lemmon,A5021041858
1202,Colleen Lewis,A5056512954
1203,Barbara Logan,A5077057127
1204,Tyler Masters,A5073441093
1205,Rana R. McKay,A5058325420
1206,Ruben A. Mesa,A5039057642
1207,Alicia K. Morgans,A5070812529
1208,Mary F. Mulcahy,A5036972230
1209,Orestis A. Panagiotou,A5080466527
1210,Prakash Peddi,A5009041897
1211,Nathan A. Pennell,A5002170706
1212,Kerry L. Reynolds,A5035343389
1213,L Rosen,A5110215246
1214,Rachel Rosovsky,A5078062176
1215,Mary Salazar,A5108750048
1216,Andrew Schmidt,A5088471004
1217,Sumit Shah,A5085652006
1218,Justin Shaya,A5020323646
1219,John A. Steinharter,A5045221892
1220,Keith Stockerl‐Goldstein,A5090424930
1221,Suki Subbiah,A5047946050
1222,Donald C. Vinh,A5089792719
1223,Firas Wehbe,A5025571822
1224,Lisa B. Weissmann,A5040287320
1225,Julie Wu,A5037396788
1226,Elizabeth Wulff‐Burchfield,A5066717552
1227,Zhuoer Xie,A5048791112
1228,Albert C. Yeh,A5036641601
1229,Peter Paul Yu,A5030872984
1230,Alice Y. Zhou,A5089816080
1231,Leyre Zubiri,A5022162371
1232,Sanjay Mishra,A5059656568
1233,Gary H. Lyman,A5073060840
1234,Brian I. Rini,A5025529463
1235,Jeremy L. Warner,A5044194506
1236,Maheen Z. Abidi,A5024868664
1237,Jared D. Acoba,A5009845696
1238,Neeraj Agarwal,A5100763587
1239,Syed A. Ahmad,A5103879166
1240,Archana Ajmera,A5036202423
1241,Jessica K. Altman,A5025780450
1242,Anne H. Angevine,A5037917104
1243,Nilo Azad,A5083077241
1244,Michael Bär,A5109412964
1245,Aditya Bardia,A5034972183
1246,Briana Barrow,A5029353255
1247,Babar Bashir,A5070439273
1248,Rimma Belenkaya,A5060106740
1249,Stephanie Berg,A5071666691
1250,Eric Bernicker,A5080831388
1251,Christine M. Bestvina,A5042973687
1252,Rohit Bishnoi,A5006944775
1253,Genevieve M. Boland,A5009222009
1254,Mark Bonnen,A5063417154
1255,Gabrielle Bouchard,A5028670607
1256,Daniel W. Bowles,A5088419169
1257,Fiona Busser,A5045113519
1258,Angelo Cabal,A5040562847
1259,Paolo F. Caimi,A5016048836
1260,Theresa M. Carducci,A5019699909
1261,Carla Casulo,A5064738578
1262,Brent A. Neuschwander‐Tetri,A5073573770
1263,Mohammad Shadab Siddiqui,A5004639766
1264,Stephen H. Caldwell,A5027753564
1265,Diana Barb,A5055950098
1266,David E. Kleiner,A5019378601
1267,Jenny N. Poynter,A5062825028
1268,John N. Constantino,A5041301597
1269,Akilah R. Ali,A5037466881
1270,Jennifer Andrews,A5090522479
1271,Thaer Baroud,A5085028983
1272,Amy Hewitt,A5004233972
1273,Li‐Ching Lee,A5023983127
1274,Mary E. Cogswell,A5023037797
1275,Hanqin Tian,A5100771544
1276,Rongting Xu,A5083758220
1277,Josep G. Canadell,A5055830218
1278,Rona L. Thompson,A5073845462
1279,Wilfried Winiwarter,A5087643639
1280,Parvadha Suntharalingam,A5089502522
1281,Eric A. Davidson,A5001260404
1282,Philippe Ciais,A5070378593
1283,Robert B. Jackson,A5075366947
1284,Greet Janssens‐Maenhout,A5008527812
1285,Michael J. Prather,A5087251657
1286,Pierre Regnier,A5028208814
1287,Naiqing Pan,A5025419292
1288,Shufen Pan,A5054391590
1289,Glen P. Peters,A5040159612
1290,Hao Shi,A5017433072
1291,Francesco N. Tubiello,A5057633267
1292,Sönke Zaehle,A5025734197
1293,Feng Zhou,A5086813528
1294,Almut Arneth,A5061518589
1295,Gianna Battaglia,A5056828057
1296,Sarah Berthet,A5012006153
1297,Laurent Bopp,A5079839995
1298,Lex Bouwman,A5008110236
1299,Erik T. Buitenhuis,A5063483639
1300,Jinfeng Chang,A5025102459
1301,Martyn P. Chipperfield,A5065073844
1302,Shree R. S. Dangal,A5051467106
1303,Edward J. Dlugokencky,A5113991553
1304,James W. Elkins,A5064360028
1305,Bradley D. Eyre,A5077040357
1306,Bojie Fu,A5112597858
1307,B. D. Hall,A5052178749
1308,Akihiko Ito,A5101926797
1309,Fortunat Joos,A5049421400
1310,Paul B. Krummel,A5088382667
1311,Angela Landolfi,A5079865633
1312,Goulven G. Laruelle,A5063159819
1313,Ronny Lauerwald,A5087006050
1314,Wei Li,A5100318412
1315,Sebastian Lienert,A5022302673
1316,Taylor Maavara,A5074351180
1317,Michael MacLeod,A5068827460
1318,Dylan B. Millet,A5002309504
1319,Stefan Olin,A5033316743
1320,Prabir K. Patra,A5056081169
1321,Ronald G. Prinn,A5003247919
1322,Peter A. Raymond,A5064092345
1323,Daniel J. Ruiz,A5058195264
1324,Guido R. van der Werf,A5085138972
1325,Nicolas Vuichard,A5055893241
1326,Junjie Wang,A5100395783
1327,Ray F. Weiss,A5013381823
1328,Kelley C. Wells,A5030252937
1329,Chris Wilson,A5072054096
1330,Jia Yang,A5041425147
1331,Yuanzhi Yao,A5031695853
1332,Daniel Q. Huang,A5009193858
1333,Hashem B. El‐Serag,A5027343826
1334,Killian P. O’Brien,A5002860937
1335,Koen Breyne,A5054666292
1336,Stefano Ughetto,A5091555943
1337,Louise C. Laurent,A5058320505
1338,Xandra O. Breakefield,A5059573074
1339,Alexander Kurilshikov,A5041087253
1340,Carolina Medina‐Gómez,A5054770685
1341,Rodrigo Bacigalupe,A5026810695
1342,Djawad Radjabzadeh,A5078123582
1343,Jun Wang,A5111964102
1344,Ayşe Demirkan,A5001432320
1345,Caroline Le Roy,A5048199474
1346,Juan A. Raygoza Garay,A5068761878
1347,Casey T. Finnicum,A5089142271
1348,Xingrong Liu,A5004172120
1349,Daria V. Zhernakova,A5042714049
1350,Marc Jan Bonder,A5008364714
1351,Tue H. Hansen,A5085970754
1352,Fabian Frost,A5089391172
1353,Malte Rühlemann,A5075154824
1354,Williams Turpin,A5006597007
1355,Jee‐Young Moon,A5067876334
1356,Han‐Na Kim,A5100455097
1357,Kreete Lüll,A5077806373
1358,Elad Barkan,A5090327814
1359,Shiraz A. Shah,A5003808615
1360,Myriam Fornage,A5100672057
1361,Joanna Szopinska-Tokov,A5046477005
1362,Zachary D. Wallen,A5037780867
1363,Dmitrii Borisevich,A5006190805
1364,Lars Agréus,A5006198216
1365,Anna Andréasson,A5051153446
1366,Corinna Bang,A5009763145
1367,Larbi Bedrani,A5048599107
1368,Jordana T. Bell,A5076106859
1369,Hans Bisgaard,A5014990556
1370,Michael Boehnke,A5003810507
1371,Dorret I. Boomsma,A5079752137
1372,Robert D. Burk,A5021442543
1373,Annique Claringbould,A5043779125
1374,Kenneth Croitoru,A5044062846
1375,Gareth E. Davies,A5105890637
1376,Cornelia M. van Duijn,A5017009749
1377,Liesbeth Duijts,A5048696766
1378,Gwen Falony,A5071053092
1379,Jingyuan Fu,A5006921045
1380,Adriaan van der Graaf,A5022335989
1381,Torben Hansen,A5100704087
1382,Georg Homuth,A5080055118
1383,David A. Hughes,A5065222695
1384,Richard G. IJzerman,A5035147756
1385,Matthew Jackson,A5012459953
1386,Vincent W. V. Jaddoe,A5012921360
1387,Marie Joossens,A5040564456
1388,Torben Jørgensen,A5001928951
1389,Dániel Keszthelyi,A5065159657
1390,Rob Knight,A5033881627
1391,Markku Laakso,A5101939212
1392,Matthias Laudes,A5084869561
1393,Lenore J. Launer,A5018722034
1394,Wolfgang Lieb,A5016027312
1395,Aldons J. Lusis,A5024741961
1396,Ad Masclee,A5001770368
1397,Henriëtte A. Moll,A5044189909
1398,Zlatan Mujagic,A5029522250
1399,Qibin Qi,A5068641801
1400,Daphna Rothschild,A5062898047
1401,Hocheol Shin,A5111919439
1402,Søren J. Sørensen,A5028072132
1403,Claire J. Steves,A5009232210
1404,Jonathan Thorsen,A5003075535
1405,Nicholas J. Timpson,A5064383725
1406,Raúl Y. Tito,A5091623976
1407,Sara Vieira‐Silva,A5022452005
1408,Uwe Völker,A5085667735
1409,Henry Völzke,A5011709769
1410,Urmo Võsa,A5065418263
1411,Kaitlin H. Wade,A5082997608
